model - 1591451362, 1591451441.43, 0.71, 0.1981,  0.72, 0.2153
model - 1591451362, 1591451441.528, 0.71, 0.1899,  0.68, 0.2235
model - 1591451362, 1591451441.626, 0.69, 0.1924,  0.65, 0.2159
model - 1591451362, 1591451441.726, 0.69, 0.1989,  0.7, 0.2103
model - 1591451362, 1591451441.851, 0.62, 0.2257,  0.65, 0.2095
model - 1591451362, 1591451441.971, 0.66, 0.1981,  0.7, 0.2026
model - 1591451362, 1591451442.07, 0.64, 0.2003,  0.64, 0.2269
model - 1591451362, 1591451442.167, 0.57, 0.2383,  0.69, 0.2126
model - 1591451362, 1591451442.268, 0.7, 0.2134,  0.66, 0.2302
model - 1591451362, 1591451442.366, 0.69, 0.2024,  0.68, 0.215
model - 1591451362, 1591451442.48, 0.75, 0.1814,  0.7, 0.2176
model - 1591451362, 1591451442.578, 0.72, 0.1918,  0.7, 0.2103
model - 1591451362, 1591451442.678, 0.67, 0.2002,  0.69, 0.2017
model - 1591451362, 1591451442.775, 0.78, 0.1736,  0.7, 0.1978
model - 1591451362, 1591451442.873, 0.67, 0.2164,  0.7, 0.2
model - 1591451362, 1591451442.996, 0.65, 0.231,  0.73, 0.2002
model - 1591451362, 1591451443.109, 0.72, 0.1892,  0.56, 0.2413
model - 1591451362, 1591451443.206, 0.66, 0.2129,  0.72, 0.1912
model - 1591451362, 1591451443.313, 0.76, 0.1747,  0.65, 0.2248
model - 1591451362, 1591451443.41, 0.59, 0.2165,  0.67, 0.2333
model - 1591451362, 1591451443.513, 0.73, 0.1859,  0.65, 0.2086
model - 1591451362, 1591451443.625, 0.66, 0.1991,  0.69, 0.2222
model - 1591451362, 1591451443.721, 0.73, 0.1954,  0.67, 0.202
model - 1591451362, 1591451443.833, 0.67, 0.2184,  0.7, 0.222
model - 1591451362, 1591451443.959, 0.64, 0.2102,  0.68, 0.195
model - 1591451362, 1591451444.059, 0.69, 0.2091,  0.67, 0.2131
model - 1591451362, 1591451444.155, 0.73, 0.1952,  0.67, 0.2123
model - 1591451362, 1591451444.257, 0.67, 0.1992,  0.69, 0.1992
model - 1591451362, 1591451444.354, 0.62, 0.225,  0.73, 0.1822
model - 1591451362, 1591451444.451, 0.72, 0.1815,  0.62, 0.2166
model - 1591451362, 1591451444.55, 0.76, 0.1756,  0.67, 0.2043
model - 1591451362, 1591451444.647, 0.77, 0.1793,  0.68, 0.1982
model - 1591451362, 1591451444.75, 0.66, 0.216,  0.68, 0.1986
model - 1591451362, 1591451444.856, 0.64, 0.2064,  0.72, 0.2056
model - 1591451362, 1591451444.974, 0.79, 0.1724,  0.68, 0.2201
model - 1591451362, 1591451445.08, 0.68, 0.2099,  0.68, 0.1979
model - 1591451362, 1591451445.192, 0.65, 0.2012,  0.71, 0.2267
model - 1591451362, 1591451445.295, 0.7, 0.1994,  0.6, 0.2148
model - 1591451362, 1591451445.394, 0.7, 0.1958,  0.68, 0.193
model - 1591451362, 1591451445.489, 0.63, 0.2347,  0.62, 0.2372
model - 1591451362, 1591451445.613, 0.65, 0.1942,  0.71, 0.2146
model - 1591451362, 1591451445.709, 0.7, 0.2241,  0.69, 0.2177
model - 1591451362, 1591451445.808, 0.56, 0.2631,  0.76, 0.1628
model - 1591451362, 1591451445.911, 0.71, 0.1865,  0.69, 0.2019
model - 1591451362, 1591451446.023, 0.72, 0.1955,  0.71, 0.1917
model - 1591451362, 1591451446.122, 0.62, 0.2195,  0.68, 0.1971
model - 1591451362, 1591451446.219, 0.81, 0.1785,  0.75, 0.1879
model - 1591451362, 1591451446.32, 0.78, 0.1826,  0.75, 0.1806
model - 1591451362, 1591451446.424, 0.67, 0.2065,  0.73, 0.1952
model - 1591451362, 1591451446.521, 0.71, 0.1989,  0.73, 0.2015
model - 1591451362, 1591451446.619, 0.71, 0.1847,  0.77, 0.1763
model - 1591451362, 1591451446.72, 0.58, 0.2088,  0.68, 0.2091
model - 1591451362, 1591451446.817, 0.74, 0.1905,  0.66, 0.2076
model - 1591451362, 1591451446.919, 0.63, 0.2083,  0.75, 0.1801
model - 1591451362, 1591451447.018, 0.71, 0.1801,  0.75, 0.1833
model - 1591451362, 1591451447.133, 0.54, 0.2451,  0.72, 0.197
model - 1591451362, 1591451447.269, 0.75, 0.1827,  0.76, 0.1736
model - 1591451362, 1591451447.37, 0.75, 0.1978,  0.74, 0.1853
model - 1591451362, 1591451447.477, 0.6, 0.232,  0.63, 0.2208
model - 1591451362, 1591451447.583, 0.7, 0.2235,  0.7, 0.1984
model - 1591451362, 1591451447.682, 0.66, 0.2103,  0.76, 0.1981
model - 1591451362, 1591451447.785, 0.75, 0.1834,  0.76, 0.1881
model - 1591451362, 1591451447.884, 0.7, 0.1905,  0.7, 0.2004
model - 1591451362, 1591451447.982, 0.68, 0.2163,  0.69, 0.2031
model - 1591451362, 1591451448.082, 0.72, 0.1994,  0.63, 0.2285
model - 1591451362, 1591451448.213, 0.65, 0.2094,  0.75, 0.1916
model - 1591451362, 1591451448.324, 0.77, 0.1765,  0.74, 0.1859
model - 1591451362, 1591451448.457, 0.7, 0.2057,  0.66, 0.1922
model - 1591451362, 1591451448.551, 0.67, 0.2077,  0.69, 0.1957
model - 1591451362, 1591451448.677, 0.67, 0.2088,  0.7, 0.193
model - 1591451362, 1591451448.788, 0.68, 0.2115,  0.62, 0.2194
model - 1591451362, 1591451448.886, 0.61, 0.2363,  0.69, 0.1913
model - 1591451362, 1591451448.986, 0.63, 0.2117,  0.72, 0.1902
model - 1591451362, 1591451449.086, 0.74, 0.1799,  0.73, 0.1871
model - 1591451362, 1591451449.182, 0.72, 0.1842,  0.77, 0.1653
model - 1591451362, 1591451449.281, 0.71, 0.1957,  0.67, 0.2137
model - 1591451362, 1591451449.401, 0.72, 0.1974,  0.69, 0.1956
model - 1591451362, 1591451449.547, 0.68, 0.2101,  0.63, 0.2236
model - 1591451362, 1591451449.645, 0.7, 0.1807,  0.72, 0.1845
model - 1591451362, 1591451449.741, 0.72, 0.1889,  0.64, 0.2231
model - 1591451362, 1591451449.838, 0.68, 0.1955,  0.74, 0.1844
model - 1591451362, 1591451449.938, 0.72, 0.1945,  0.73, 0.1888
model - 1591451362, 1591451450.036, 0.73, 0.177,  0.67, 0.1987
model - 1591451362, 1591451450.134, 0.71, 0.1885,  0.71, 0.1783
model - 1591451362, 1591451450.232, 0.67, 0.2153,  0.73, 0.1749
model - 1591451362, 1591451450.331, 0.7, 0.2027,  0.69, 0.187
model - 1591451362, 1591451450.455, 0.7, 0.2036,  0.75, 0.1614
model - 1591451362, 1591451450.562, 0.77, 0.1678,  0.69, 0.1887
model - 1591451362, 1591451450.662, 0.73, 0.177,  0.68, 0.1987
model - 1591451362, 1591451450.779, 0.77, 0.1748,  0.66, 0.1948
model - 1591451362, 1591451450.878, 0.76, 0.1772,  0.57, 0.2411
model - 1591451362, 1591451450.998, 0.68, 0.191,  0.67, 0.2039
model - 1591451362, 1591451451.099, 0.65, 0.2206,  0.68, 0.2189
model - 1591451362, 1591451451.198, 0.71, 0.2145,  0.71, 0.1908
model - 1591451362, 1591451451.294, 0.67, 0.2196,  0.72, 0.2091
model - 1591451362, 1591451451.42, 0.76, 0.1648,  0.68, 0.1979
model - 1591451362, 1591451451.54, 0.77, 0.1788,  0.68, 0.2127
model - 1591451362, 1591451451.638, 0.79, 0.1746,  0.64, 0.2211
model - 1591451362, 1591451451.734, 0.76, 0.1675,  0.68, 0.1977
model - 1591451362, 1591451451.834, 0.73, 0.1765,  0.69, 0.1909
model - 1591451362, 1591451451.948, 0.68, 0.2095,  0.66, 0.2097
model - 1591451362, 1591451452.048, 0.69, 0.196,  0.67, 0.1901
model - 1591451362, 1591451452.146, 0.6, 0.2484,  0.63, 0.2346
model - 1591451362, 1591451452.261, 0.6, 0.2168,  0.72, 0.1973
model - 1591451362, 1591451452.361, 0.77, 0.1853,  0.71, 0.2028
model - 1591451362, 1591451452.486, 0.68, 0.1826,  0.66, 0.2135
model - 1591451362, 1591451452.588, 0.64, 0.2141,  0.71, 0.1819
model - 1591451362, 1591451452.69, 0.66, 0.2123,  0.67, 0.2078
model - 1591451362, 1591451452.799, 0.6, 0.2271,  0.73, 0.1836
model - 1591451362, 1591451452.895, 0.68, 0.2144,  0.71, 0.18
model - 1591451362, 1591451452.992, 0.75, 0.1859,  0.77, 0.1922
model - 1591451362, 1591451453.09, 0.69, 0.2025,  0.66, 0.213
model - 1591451362, 1591451453.185, 0.69, 0.1932,  0.64, 0.2242
model - 1591451362, 1591451453.295, 0.65, 0.2063,  0.69, 0.2074
model - 1591451362, 1591451453.394, 0.7, 0.191,  0.75, 0.1735
model - 1591451362, 1591451453.488, 0.79, 0.1617,  0.71, 0.212
model - 1591451362, 1591451453.591, 0.77, 0.1691,  0.68, 0.1987
model - 1591451362, 1591451453.688, 0.58, 0.2443,  0.69, 0.199
model - 1591451362, 1591451453.799, 0.66, 0.2312,  0.66, 0.2223
model - 1591451362, 1591451453.917, 0.67, 0.2253,  0.69, 0.2244
model - 1591451362, 1591451454.025, 0.77, 0.1696,  0.71, 0.1975
model - 1591451362, 1591451454.127, 0.66, 0.2126,  0.6, 0.2248
model - 1591451362, 1591451454.224, 0.72, 0.2075,  0.7, 0.1908
model - 1591451362, 1591451454.32, 0.7, 0.1961,  0.69, 0.2064
model - 1591451362, 1591451454.431, 0.67, 0.2132,  0.75, 0.1688
model - 1591451362, 1591451454.544, 0.73, 0.1984,  0.65, 0.1953
model - 1591451362, 1591451454.653, 0.68, 0.2069,  0.72, 0.1731
model - 1591451362, 1591451454.764, 0.68, 0.1998,  0.69, 0.1902
model - 1591451362, 1591451454.862, 0.72, 0.1877,  0.68, 0.2128
model - 1591451362, 1591451454.955, 0.74, 0.1902,  0.7, 0.189
model - 1591451362, 1591451455.053, 0.74, 0.1738,  0.7, 0.1909
model - 1591451362, 1591451455.152, 0.68, 0.1982,  0.67, 0.205
model - 1591451362, 1591451455.25, 0.7, 0.187,  0.64, 0.2254
model - 1591451362, 1591451455.371, 0.66, 0.2204,  0.7, 0.1928
model - 1591451362, 1591451455.473, 0.65, 0.202,  0.69, 0.1985
model - 1591451362, 1591451455.595, 0.65, 0.2076,  0.71, 0.1809
model - 1591451362, 1591451455.7, 0.69, 0.1954,  0.66, 0.2192
model - 1591451362, 1591451455.797, 0.72, 0.179,  0.72, 0.2043
model - 1591451362, 1591451455.903, 0.72, 0.1892,  0.63, 0.239
model - 1591451362, 1591451456.019, 0.67, 0.2183,  0.68, 0.2039
model - 1591451362, 1591451456.12, 0.68, 0.2115,  0.69, 0.2056
model - 1591451362, 1591451456.219, 0.69, 0.1957,  0.67, 0.1952
model - 1591451362, 1591451456.316, 0.66, 0.207,  0.67, 0.214
model - 1591451362, 1591451456.429, 0.65, 0.2357,  0.66, 0.2171
model - 1591451362, 1591451456.529, 0.66, 0.2146,  0.65, 0.1961
model - 1591451362, 1591451456.643, 0.71, 0.1866,  0.75, 0.1753
model - 1591451362, 1591451456.746, 0.7, 0.1888,  0.72, 0.1973
model - 1591451362, 1591451456.876, 0.69, 0.188,  0.69, 0.2039
model - 1591451362, 1591451456.978, 0.71, 0.172,  0.79, 0.1593
model - 1591451362, 1591451457.088, 0.8, 0.1696,  0.71, 0.1945
model - 1591451362, 1591451457.185, 0.69, 0.1896,  0.72, 0.198
model - 1591451362, 1591451457.284, 0.67, 0.2047,  0.75, 0.1694
model - 1591451362, 1591451457.383, 0.7, 0.1958,  0.79, 0.17
model - 1591451362, 1591451457.521, 0.7, 0.1968,  0.72, 0.1835
model - 1591451362, 1591451457.619, 0.79, 0.1628,  0.73, 0.1853
model - 1591451362, 1591451457.718, 0.67, 0.2104,  0.64, 0.2277
model - 1591451362, 1591451457.819, 0.59, 0.2269,  0.66, 0.1938
model - 1591451362, 1591451457.917, 0.65, 0.2116,  0.79, 0.1591
model - 1591451362, 1591451458.013, 0.76, 0.188,  0.73, 0.1966
model - 1591451362, 1591451458.097, 0.67, 0.2163,  0.72, 0.1833
model - 1591451362, 1591451458.197, 0.67, 0.2174,  0.62, 0.2339
model - 1591451362, 1591451458.295, 0.71, 0.183,  0.68, 0.1993
model - 1591451362, 1591451458.394, 0.86, 0.1307,  0.7, 0.1976
model - 1591451362, 1591451458.489, 0.71, 0.1887,  0.63, 0.2405
model - 1591451362, 1591451458.588, 0.6, 0.236,  0.67, 0.2166
model - 1591451362, 1591451458.722, 0.79, 0.1712,  0.71, 0.1856
model - 1591451362, 1591451458.837, 0.8, 0.1559,  0.73, 0.1957
model - 1591451362, 1591451458.938, 0.68, 0.192,  0.67, 0.2291
model - 1591451362, 1591451459.037, 0.69, 0.1976,  0.71, 0.1859
model - 1591451362, 1591451459.134, 0.72, 0.1802,  0.67, 0.2052
model - 1591451362, 1591451459.256, 0.7, 0.1967,  0.76, 0.1707
model - 1591451362, 1591451459.368, 0.77, 0.1581,  0.72, 0.1875
model - 1591451362, 1591451459.469, 0.68, 0.214,  0.68, 0.2005
model - 1591451362, 1591451459.568, 0.72, 0.1893,  0.64, 0.2335
model - 1591451362, 1591451459.668, 0.67, 0.2182,  0.69, 0.2
model - 1591451362, 1591451459.768, 0.78, 0.1583,  0.7, 0.2042
model - 1591451362, 1591451459.885, 0.63, 0.2043,  0.75, 0.1946
model - 1591451362, 1591451459.986, 0.71, 0.2004,  0.77, 0.1881
model - 1591451362, 1591451460.1, 0.69, 0.1841,  0.68, 0.2303
model - 1591451362, 1591451460.211, 0.71, 0.1791,  0.69, 0.2149
model - 1591451362, 1591451460.314, 0.68, 0.2084,  0.7, 0.1904
model - 1591451362, 1591451460.412, 0.64, 0.2033,  0.74, 0.1768
model - 1591451362, 1591451460.511, 0.68, 0.2141,  0.61, 0.2358
model - 1591451362, 1591451460.611, 0.66, 0.2377,  0.64, 0.2229
model - 1591451362, 1591451460.707, 0.53, 0.2783,  0.69, 0.2091
model - 1591451362, 1591451460.801, 0.74, 0.1726,  0.66, 0.2171
model - 1591451362, 1591451460.9, 0.75, 0.1818,  0.65, 0.2132
model - 1591451362, 1591451460.998, 0.71, 0.173,  0.64, 0.2176
model - 1591451362, 1591451461.095, 0.63, 0.21,  0.73, 0.1982
model - 1591451362, 1591451461.206, 0.69, 0.1927,  0.68, 0.2002
model - 1591451362, 1591451461.323, 0.75, 0.1914,  0.64, 0.219
model - 1591451362, 1591451461.484, 0.67, 0.1927,  0.66, 0.2261
model - 1591451362, 1591451461.596, 0.64, 0.2029,  0.66, 0.2097
model - 1591451362, 1591451461.696, 0.67, 0.2002,  0.65, 0.2216
model - 1591451362, 1591451461.791, 0.62, 0.2222,  0.68, 0.2119
model - 1591451362, 1591451461.886, 0.87, 0.1349,  0.63, 0.221
model - 1591451362, 1591451461.987, 0.59, 0.2264,  0.73, 0.1894
model - 1591451362, 1591451462.083, 0.73, 0.1842,  0.68, 0.2028
model - 1591451362, 1591451462.181, 0.7, 0.2167,  0.63, 0.2322
model - 1591451362, 1591451462.277, 0.63, 0.2206,  0.67, 0.2282
model - 1591451362, 1591451462.375, 0.66, 0.2164,  0.62, 0.2162
model - 1591451362, 1591451462.476, 0.75, 0.1619,  0.74, 0.1674
model - 1591451362, 1591451462.598, 0.64, 0.2096,  0.7, 0.2104
model - 1591451362, 1591451462.695, 0.75, 0.1887,  0.74, 0.196
model - 1591451362, 1591451462.821, 0.72, 0.1799,  0.76, 0.1615
model - 1591451362, 1591451462.922, 0.76, 0.1692,  0.72, 0.1961
model - 1591451362, 1591451463.042, 0.61, 0.2133,  0.79, 0.1616
model - 1591451362, 1591451463.147, 0.7, 0.196,  0.74, 0.1796
model - 1591451362, 1591451463.247, 0.75, 0.196,  0.63, 0.2085
model - 1591451362, 1591451463.372, 0.73, 0.1962,  0.64, 0.199
model - 1591451362, 1591451463.469, 0.71, 0.195,  0.79, 0.1606
model - 1591451362, 1591451463.564, 0.75, 0.1836,  0.7, 0.1961
model - 1591451362, 1591451463.678, 0.62, 0.25,  0.69, 0.1968
model - 1591451362, 1591451463.781, 0.78, 0.1836,  0.76, 0.196
model - 1591451362, 1591451463.901, 0.7, 0.1882,  0.67, 0.2035
model - 1591451362, 1591451463.998, 0.71, 0.1767,  0.65, 0.2018
model - 1591451362, 1591451464.098, 0.64, 0.2097,  0.63, 0.2358
model - 1591451362, 1591451464.236, 0.7, 0.1927,  0.62, 0.2262
model - 1591451362, 1591451464.352, 0.79, 0.1594,  0.71, 0.1883
model - 1591451362, 1591451464.482, 0.71, 0.181,  0.7, 0.1792
model - 1591451362, 1591451464.586, 0.69, 0.209,  0.67, 0.1944
model - 1591451362, 1591451464.689, 0.71, 0.1942,  0.7, 0.1843
model - 1591451362, 1591451464.798, 0.69, 0.1933,  0.73, 0.1794
model - 1591451362, 1591451464.897, 0.75, 0.1738,  0.8, 0.1616
model - 1591451362, 1591451465.014, 0.75, 0.1899,  0.7, 0.1874
model - 1591451362, 1591451465.136, 0.7, 0.1825,  0.66, 0.2002
model - 1591451362, 1591451465.258, 0.73, 0.178,  0.72, 0.1791
model - 1591451362, 1591451465.369, 0.75, 0.1637,  0.68, 0.204
model - 1591451362, 1591451465.465, 0.73, 0.1843,  0.75, 0.1683
model - 1591451362, 1591451465.58, 0.68, 0.2035,  0.75, 0.1879
model - 1591451362, 1591451465.703, 0.75, 0.1815,  0.69, 0.1871
model - 1591451362, 1591451465.801, 0.71, 0.1837,  0.83, 0.1281
model - 1591451362, 1591451465.901, 0.65, 0.2151,  0.71, 0.1869
model - 1591451362, 1591451466.04, 0.68, 0.2044,  0.77, 0.1714
model - 1591451362, 1591451466.151, 0.72, 0.1824,  0.74, 0.1821
model - 1591451362, 1591451466.25, 0.76, 0.1713,  0.72, 0.1857
model - 1591451362, 1591451466.347, 0.78, 0.1658,  0.63, 0.2107
model - 1591451362, 1591451466.447, 0.77, 0.1758,  0.65, 0.2081
model - 1591451362, 1591451466.548, 0.8, 0.153,  0.71, 0.1885
model - 1591451362, 1591451466.645, 0.7, 0.1952,  0.84, 0.1323
model - 1591451362, 1591451466.756, 0.67, 0.2162,  0.67, 0.2187
model - 1591451362, 1591451466.86, 0.71, 0.168,  0.67, 0.23
model - 1591451362, 1591451466.958, 0.67, 0.2015,  0.79, 0.1411
model - 1591451362, 1591451467.054, 0.8, 0.146,  0.77, 0.1736
model - 1591451362, 1591451467.162, 0.66, 0.2003,  0.72, 0.1968
model - 1591451362, 1591451467.261, 0.74, 0.1641,  0.72, 0.1892
model - 1591451362, 1591451467.365, 0.74, 0.1752,  0.67, 0.2056
model - 1591451362, 1591451467.463, 0.79, 0.1616,  0.73, 0.1724
model - 1591451362, 1591451467.575, 0.68, 0.1942,  0.73, 0.1854
model - 1591451362, 1591451467.688, 0.63, 0.2048,  0.7, 0.1961
model - 1591451362, 1591451467.785, 0.73, 0.1855,  0.79, 0.1593
model - 1591451362, 1591451467.882, 0.76, 0.1689,  0.65, 0.2334
model - 1591451362, 1591451467.99, 0.78, 0.1662,  0.74, 0.1937
model - 1591451362, 1591451468.088, 0.65, 0.2191,  0.75, 0.1656
model - 1591451362, 1591451468.186, 0.79, 0.1605,  0.75, 0.1832
model - 1591451362, 1591451468.286, 0.79, 0.1585,  0.65, 0.2024
model - 1591451362, 1591451468.389, 0.8, 0.149,  0.67, 0.2026
model - 1591451362, 1591451468.499, 0.72, 0.1816,  0.69, 0.2013
model - 1591451362, 1591451468.602, 0.72, 0.1821,  0.77, 0.1582
model - 1591451362, 1591451468.716, 0.77, 0.1472,  0.72, 0.186
model - 1591451362, 1591451468.82, 0.73, 0.1864,  0.75, 0.1819
model - 1591451362, 1591451468.922, 0.71, 0.1807,  0.61, 0.2178
model - 1591451362, 1591451469.047, 0.73, 0.1887,  0.67, 0.2251
model - 1591451362, 1591451469.175, 0.7, 0.1929,  0.68, 0.1896
model - 1591451362, 1591451469.299, 0.7, 0.2117,  0.7, 0.1999
model - 1591451362, 1591451469.402, 0.75, 0.1766,  0.73, 0.1804
model - 1591451362, 1591451469.499, 0.71, 0.2031,  0.68, 0.1976
model - 1591451362, 1591451469.596, 0.59, 0.2263,  0.66, 0.2198
model - 1591451362, 1591451469.7, 0.71, 0.1617,  0.69, 0.1964
model - 1591451362, 1591451469.817, 0.8, 0.1669,  0.69, 0.2071
model - 1591451362, 1591451469.922, 0.72, 0.176,  0.64, 0.2235
model - 1591451362, 1591451470.072, 0.79, 0.1659,  0.72, 0.1999
model - 1591451362, 1591451470.171, 0.75, 0.1604,  0.66, 0.2274
model - 1591451362, 1591451470.268, 0.7, 0.1922,  0.71, 0.178
model - 1591451362, 1591451470.382, 0.71, 0.186,  0.73, 0.1815
model - 1591451362, 1591451470.491, 0.69, 0.1884,  0.78, 0.1675
model - 1591451362, 1591451470.59, 0.66, 0.1984,  0.77, 0.1717
model - 1591451362, 1591451470.688, 0.72, 0.1974,  0.72, 0.1852
model - 1591451362, 1591451470.808, 0.75, 0.1732,  0.67, 0.2198
model - 1591451362, 1591451470.905, 0.72, 0.1733,  0.73, 0.199
model - 1591451362, 1591451471.004, 0.59, 0.2225,  0.63, 0.2127
model - 1591451362, 1591451471.12, 0.74, 0.1679,  0.8, 0.1657
model - 1591451362, 1591451471.231, 0.73, 0.1775,  0.72, 0.1868
model - 1591451362, 1591451471.379, 0.66, 0.2093,  0.8, 0.1551
model - 1591451362, 1591451471.497, 0.64, 0.2072,  0.76, 0.1703
model - 1591451362, 1591451471.593, 0.73, 0.1819,  0.81, 0.174
model - 1591451362, 1591451471.69, 0.79, 0.1718,  0.66, 0.2051
model - 1591451362, 1591451471.798, 0.75, 0.1593,  0.73, 0.1914
model - 1591451362, 1591451471.903, 0.69, 0.1933,  0.68, 0.2103
model - 1591451362, 1591451472.004, 0.71, 0.1892,  0.73, 0.1649
model - 1591451362, 1591451472.103, 0.67, 0.2014,  0.71, 0.1963
model - 1591451362, 1591451472.238, 0.81, 0.1501,  0.73, 0.1904
model - 1591451362, 1591451472.336, 0.73, 0.1776,  0.71, 0.1806
model - 1591451362, 1591451472.468, 0.71, 0.1922,  0.73, 0.1662
model - 1591451362, 1591451472.583, 0.71, 0.1802,  0.77, 0.1778
model - 1591451362, 1591451472.725, 0.72, 0.1968,  0.79, 0.1584
model - 1591451362, 1591451472.839, 0.66, 0.2126,  0.73, 0.1993
model - 1591451362, 1591451472.934, 0.75, 0.1763,  0.67, 0.2028
model - 1591451362, 1591451473.064, 0.76, 0.1744,  0.72, 0.1893
model - 1591451362, 1591451473.175, 0.75, 0.1722,  0.74, 0.1837
model - 1591451362, 1591451473.292, 0.74, 0.1887,  0.68, 0.191
model - 1591451362, 1591451473.389, 0.71, 0.1885,  0.75, 0.1791
model - 1591451362, 1591451473.489, 0.65, 0.2008,  0.69, 0.2037
model - 1591451362, 1591451473.605, 0.74, 0.1771,  0.73, 0.1827
model - 1591451362, 1591451473.715, 0.75, 0.172,  0.71, 0.1752
model - 1591451362, 1591451473.813, 0.72, 0.195,  0.73, 0.1816
model - 1591451362, 1591451473.909, 0.72, 0.19,  0.69, 0.205
model - 1591451362, 1591451474.02, 0.74, 0.1741,  0.69, 0.187
model - 1591451362, 1591451474.139, 0.68, 0.1877,  0.75, 0.1608
model - 1591451362, 1591451474.238, 0.68, 0.2019,  0.71, 0.1605
model - 1591451362, 1591451474.336, 0.76, 0.1837,  0.71, 0.1797
model - 1591451362, 1591451474.453, 0.73, 0.1984,  0.75, 0.1741
model - 1591451362, 1591451474.566, 0.75, 0.1662,  0.74, 0.1751
model - 1591451362, 1591451474.671, 0.79, 0.1452,  0.74, 0.1852
model - 1591451362, 1591451474.768, 0.79, 0.159,  0.81, 0.1702
model - 1591451362, 1591451474.883, 0.77, 0.162,  0.7, 0.1809
model - 1591451362, 1591451474.983, 0.74, 0.1716,  0.7, 0.1821
model - 1591451362, 1591451475.081, 0.69, 0.213,  0.72, 0.1819
model - 1591451362, 1591451475.183, 0.7, 0.1997,  0.75, 0.1806
model - 1591451362, 1591451475.297, 0.69, 0.2009,  0.77, 0.1774
model - 1591451362, 1591451475.394, 0.78, 0.1533,  0.7, 0.1895
model - 1591451362, 1591451475.489, 0.73, 0.1704,  0.66, 0.205
model - 1591451362, 1591451475.589, 0.76, 0.156,  0.78, 0.1525
model - 1591451362, 1591451475.69, 0.78, 0.1531,  0.72, 0.1647
model - 1591451362, 1591451475.787, 0.78, 0.1543,  0.75, 0.1925
model - 1591451362, 1591451475.888, 0.71, 0.1838,  0.76, 0.1685
model - 1591451362, 1591451476.003, 0.71, 0.1856,  0.67, 0.2217
model - 1591451362, 1591451476.1, 0.64, 0.2254,  0.74, 0.1757
model - 1591451362, 1591451476.196, 0.64, 0.2088,  0.71, 0.1841
model - 1591451362, 1591451476.295, 0.79, 0.1552,  0.78, 0.1778
model - 1591451362, 1591451476.392, 0.81, 0.1478,  0.71, 0.185
model - 1591451362, 1591451476.519, 0.65, 0.2044,  0.62, 0.2418
model - 1591451362, 1591451476.627, 0.71, 0.2015,  0.76, 0.1599
model - 1591451362, 1591451476.722, 0.6, 0.2127,  0.71, 0.1782
model - 1591451362, 1591451476.821, 0.66, 0.2123,  0.76, 0.1787
model - 1591451362, 1591451476.921, 0.8, 0.1642,  0.79, 0.1761
model - 1591451362, 1591451477.017, 0.75, 0.1734,  0.73, 0.1872
model - 1591451362, 1591451477.122, 0.73, 0.1946,  0.69, 0.194
model - 1591451362, 1591451477.223, 0.66, 0.2013,  0.72, 0.1971
model - 1591451362, 1591451477.32, 0.74, 0.1689,  0.76, 0.1653
model - 1591451362, 1591451477.451, 0.81, 0.1416,  0.73, 0.179
model - 1591451362, 1591451477.569, 0.77, 0.1523,  0.75, 0.1666
model - 1591451362, 1591451477.682, 0.61, 0.2345,  0.72, 0.1934
model - 1591451362, 1591451477.792, 0.69, 0.2089,  0.75, 0.1842
model - 1591451362, 1591451477.902, 0.74, 0.195,  0.73, 0.1764
model - 1591451362, 1591451478.006, 0.74, 0.1707,  0.72, 0.1718
model - 1591451362, 1591451478.105, 0.69, 0.1917,  0.71, 0.1875
model - 1591451362, 1591451478.201, 0.72, 0.1921,  0.76, 0.1834
model - 1591451362, 1591451478.307, 0.73, 0.182,  0.73, 0.185
model - 1591451362, 1591451478.405, 0.71, 0.1856,  0.67, 0.2049
model - 1591451362, 1591451478.502, 0.77, 0.1847,  0.71, 0.1777
model - 1591451362, 1591451478.602, 0.72, 0.1933,  0.66, 0.2005
model - 1591451362, 1591451478.702, 0.68, 0.1885,  0.74, 0.1782
model - 1591451362, 1591451478.81, 0.79, 0.1658,  0.74, 0.1849
model - 1591451362, 1591451478.919, 0.78, 0.1728,  0.72, 0.165
model - 1591451362, 1591451479.033, 0.77, 0.1651,  0.71, 0.1874
model - 1591451362, 1591451479.141, 0.73, 0.1716,  0.71, 0.1985
model - 1591451362, 1591451479.241, 0.72, 0.1703,  0.66, 0.1905
model - 1591451362, 1591451479.337, 0.66, 0.1979,  0.7, 0.1996
model - 1591451362, 1591451479.467, 0.68, 0.1845,  0.76, 0.1741
model - 1591451362, 1591451479.57, 0.71, 0.1981,  0.66, 0.2204
model - 1591451362, 1591451479.684, 0.71, 0.1705,  0.74, 0.1708
model - 1591451362, 1591451479.782, 0.8, 0.1671,  0.72, 0.193
model - 1591451362, 1591451479.88, 0.82, 0.1517,  0.7, 0.1991
model - 1591451362, 1591451479.981, 0.71, 0.2062,  0.74, 0.2004
model - 1591451362, 1591451480.078, 0.73, 0.1856,  0.72, 0.1764
model - 1591451362, 1591451480.172, 0.78, 0.159,  0.73, 0.1727
model - 1591451362, 1591451480.271, 0.7, 0.1924,  0.72, 0.2029
model - 1591451362, 1591451480.37, 0.68, 0.2232,  0.78, 0.1439
model - 1591451362, 1591451480.487, 0.67, 0.2022,  0.75, 0.1624
